student_id,school_name,governorate,city,grade,grade_label,study_hours,attendance_pct,assignments_done,quizzes_solved,login_frequency,missed_deadlines,retries,revision_sessions,time_per_task_min,final_score,learner_status
G11_S09_0019,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,1.51,61.6,7,1.0,11,7,3,1,24.3,5.1,at_risk
G11_S09_0104,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,5.97,86.2,9,14.0,8,4,0,6,43.0,89.4,strong
G12_S03_0067,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,7.0,69.5,10,4.0,8,4,0,4,31.8,49.0,average
G11_S10_0103,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,5.58,57.7,13,10.0,10,1,3,4,41.1,73.6,strong
G12_S02_0054,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,,78.0,11,11.0,17,1,1,1,25.4,81.5,strong
G11_S03_0012,Heliopolis Secondary School for Boys,Cairo,Cairo,11,Grade 11 - Second Secondary,6.61,71.9,7,6.0,23,5,1,7,19.4,65.0,average
G12_S09_0059,Mansoura Secondary School for Boys,Dakahlia,Mansoura,12,Grade 12 - Third Secondary,2.6,66.0,9,0.0,24,5,4,0,33.8,4.1,at_risk
G12_S05_0092,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,3.75,88.7,7,14.0,1,6,0,2,31.9,61.4,average
G12_S08_0122,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,3.65,63.1,11,10.0,1,2,0,5,14.5,74.4,strong
G12_S05_0088,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,3.5,96.1,2,1.0,18,2,0,4,37.4,39.8,at_risk
G11_S09_0055,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,,72.6,6,6.0,13,5,3,7,31.5,61.7,average
G12_S07_0041,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,4.08,,9,4.0,9,0,2,2,34.4,38.1,at_risk
G12_S08_0140,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,7.21,55.9,1,1.0,23,7,4,2,36.5,15.8,at_risk
G11_S06_0046,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,6.61,96.1,11,3.0,18,8,0,5,38.8,74.3,strong
G10_S10_0103,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,4.05,83.2,10,5.0,8,9,2,5,22.3,40.2,average
G10_S04_0144,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,5.25,80.4,14,3.0,13,7,0,0,31.9,41.1,average
G10_S01_0042,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,6.46,87.0,7,7.0,27,4,3,1,8.3,59.2,average
G10_S04_0111,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,3.29,83.9,16,9.0,10,1,1,3,38.3,69.9,average
G11_S06_0135,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,4.96,89.2,8,8.0,20,6,4,6,31.1,68.7,average
G11_S09_0123,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,5.48,77.8,0,1.0,29,4,2,5,19.3,49.8,average
G10_S02_0094,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,6.17,87.6,14,13.0,23,6,0,4,45.9,68.7,average
G10_S09_0140,Mansoura Secondary School for Boys,Dakahlia,Mansoura,10,Grade 10 - First Secondary,4.09,62.8,0,11.0,10,0,2,7,27.1,57.0,average
G11_S06_0018,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,5.56,86.4,9,7.0,9,4,2,6,28.0,78.6,strong
G11_S07_0003,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,,54.6,12,4.0,4,1,4,0,27.5,32.7,at_risk
G12_S01_0078,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,3.34,95.0,2,9.0,28,4,0,0,31.3,28.1,at_risk
G10_S10_0093,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,4.84,,14,14.0,7,6,1,2,20.5,68.7,average
G10_S02_0112,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,5.14,58.1,7,14.0,8,9,0,2,30.9,38.9,at_risk
G11_S06_0007,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,6.21,69.5,3,2.0,3,6,4,2,28.7,32.6,at_risk
G11_S02_0040,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,6.19,63.7,12,3.0,7,9,4,4,24.6,24.6,at_risk
G11_S02_0076,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,3.93,82.5,16,5.0,16,4,1,5,35.2,57.8,average
G12_S02_0140,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,3.99,69.7,2,5.0,19,7,4,0,52.8,9.3,at_risk
G10_S06_0085,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,3.56,86.0,8,5.0,16,0,2,2,28.1,43.3,average
G11_S03_0067,Heliopolis Secondary School for Boys,Cairo,Cairo,11,Grade 11 - Second Secondary,6.92,61.3,10,7.0,27,1,4,7,34.1,76.9,strong
G11_S04_0061,Maadi Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,4.69,75.6,1,10.0,12,6,0,6,34.8,41.6,average
G10_S03_0041,Heliopolis Secondary School for Boys,Cairo,Cairo,10,Grade 10 - First Secondary,4.05,75.6,13,10.0,6,1,2,5,12.0,72.9,strong
G11_S01_0102,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,5.15,66.3,16,6.0,20,3,0,3,33.6,66.9,average
G11_S07_0038,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,2.73,60.7,16,1.0,17,3,3,4,17.0,31.9,at_risk
G12_S09_0031,Mansoura Secondary School for Boys,Dakahlia,Mansoura,12,Grade 12 - Third Secondary,0.71,71.9,8,10.0,27,6,2,3,25.0,20.2,at_risk
G10_S04_0031,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,5.45,93.3,15,9.0,7,3,1,2,19.0,77.7,strong
G12_S02_0009,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,4.85,98.6,11,12.0,12,1,4,4,35.9,100.0,strong
G12_S08_0129,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,3.85,45.9,13,3.0,23,0,0,0,26.5,28.6,at_risk
G11_S07_0074,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,5.51,81.8,0,5.0,22,4,0,1,42.7,22.0,at_risk
G12_S02_0083,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,3.84,76.3,8,3.0,18,1,4,4,29.2,50.7,average
G11_S02_0117,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,6.13,57.8,5,3.0,20,5,2,1,23.6,21.2,at_risk
G12_S07_0060,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,6.21,86.4,19,0.0,18,9,0,6,23.5,48.6,average
G11_S07_0136,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,2.52,82.5,7,9.0,20,6,2,7,23.3,54.3,average
G12_S10_0148,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,3.04,94.9,10,5.0,24,4,4,1,32.3,45.0,average
G12_S08_0100,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,3.37,61.7,4,,19,0,0,4,33.0,51.4,average
G11_S10_0137,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,3.45,81.8,17,12.0,14,6,4,1,39.1,72.9,strong
G10_S09_0072,Mansoura Secondary School for Boys,Dakahlia,Mansoura,10,Grade 10 - First Secondary,2.23,73.2,17,11.0,6,1,0,7,26.9,85.4,strong
G11_S07_0100,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,6.92,91.8,6,10.0,18,1,4,1,9.5,66.1,average
G12_S09_0017,Mansoura Secondary School for Boys,Dakahlia,Mansoura,12,Grade 12 - Third Secondary,4.22,85.0,13,4.0,16,5,4,7,36.9,61.1,average
G12_S09_0133,Mansoura Secondary School for Boys,Dakahlia,Mansoura,12,Grade 12 - Third Secondary,5.14,83.1,18,5.0,8,4,0,2,29.3,66.2,average
G10_S03_0048,Heliopolis Secondary School for Boys,Cairo,Cairo,10,Grade 10 - First Secondary,4.1,66.2,17,6.0,3,6,1,2,12.1,47.3,average
G12_S05_0079,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,4.35,72.6,4,4.0,8,6,3,2,44.4,25.4,at_risk
G12_S08_0116,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,2.79,80.4,10,8.0,10,3,0,7,32.4,55.9,average
G12_S08_0086,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,4.36,73.2,5,2.0,7,1,3,2,30.7,33.0,at_risk
G10_S10_0074,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,5.26,58.9,2,2.0,4,4,1,7,31.6,30.0,at_risk
G10_S05_0057,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,4.47,87.4,14,0.0,10,4,4,6,16.9,69.3,average
G11_S05_0003,Ahmed Orabi Secondary School,Giza,Giza,11,Grade 11 - Second Secondary,2.69,54.3,2,10.0,26,4,2,4,42.9,29.9,at_risk
G10_S05_0033,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,4.73,,18,0.0,24,9,3,4,18.1,52.8,average
G12_S05_0106,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,4.78,65.3,11,9.0,9,5,0,5,21.0,60.7,average
G12_S09_0044,Mansoura Secondary School for Boys,Dakahlia,Mansoura,12,Grade 12 - Third Secondary,3.21,66.4,18,6.0,24,7,1,6,30.3,37.5,at_risk
G11_S08_0137,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,3.86,87.6,15,14.0,23,5,1,1,36.8,54.6,average
G11_S10_0072,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,6.47,80.9,15,1.0,3,2,2,4,36.4,73.8,strong
G10_S10_0116,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,4.57,,18,10.0,7,8,0,0,23.4,39.6,at_risk
G11_S06_0056,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,5.88,66.4,13,1.0,20,4,0,2,18.4,48.9,average
G10_S01_0116,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,4.18,94.7,18,1.0,20,4,1,4,19.7,74.0,strong
G12_S08_0028,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,5.54,80.6,14,3.0,2,7,3,2,42.3,41.1,average
G10_S10_0145,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,5.34,73.8,9,12.0,26,7,2,4,47.6,53.4,average
G10_S09_0033,Mansoura Secondary School for Boys,Dakahlia,Mansoura,10,Grade 10 - First Secondary,3.43,,2,11.0,3,8,4,0,32.5,18.8,at_risk
G11_S08_0039,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,5.75,72.0,1,8.0,14,9,4,2,29.3,15.8,at_risk
G10_S08_0104,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,4.15,58.1,3,8.0,22,1,1,1,46.9,38.8,at_risk
G12_S01_0120,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,3.08,94.4,10,5.0,1,4,2,3,27.6,44.9,average
G10_S01_0058,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,5.88,87.1,7,,4,6,4,7,22.5,71.3,strong
G12_S05_0006,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,,60.7,18,3.0,14,2,3,4,34.7,53.2,average
G12_S10_0099,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,3.77,90.6,4,2.0,16,3,0,3,24.6,44.4,average
G11_S02_0086,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,4.19,100.0,17,7.0,13,0,2,3,32.5,63.6,average
G11_S05_0097,Ahmed Orabi Secondary School,Giza,Giza,11,Grade 11 - Second Secondary,6.34,77.7,9,9.0,13,9,0,6,13.0,48.0,average
G12_S10_0116,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,4.24,94.4,13,8.0,19,8,4,1,39.5,56.2,average
G12_S04_0122,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,5.39,62.8,16,13.0,11,6,0,2,43.8,69.4,average
G12_S01_0107,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,4.46,65.2,12,11.0,24,6,2,5,10.1,42.0,average
G10_S05_0108,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,4.63,84.7,3,0.0,23,8,0,3,33.2,40.4,average
G10_S08_0044,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,5.56,62.1,18,13.0,22,2,3,0,21.8,77.5,strong
G12_S05_0119,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,3.09,56.8,17,12.0,10,0,1,4,25.5,74.0,strong
G10_S10_0027,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,3.5,89.6,17,,4,0,2,2,31.7,60.9,average
G10_S01_0073,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,4.88,68.1,11,2.0,11,0,4,5,31.5,60.6,average
G11_S03_0123,Heliopolis Secondary School for Boys,Cairo,Cairo,11,Grade 11 - Second Secondary,3.27,60.1,15,3.0,2,6,4,1,38.5,27.3,at_risk
G11_S08_0025,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,4.62,70.0,17,4.0,21,4,2,0,29.4,43.4,average
G11_S02_0115,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,5.84,69.4,5,2.0,22,1,1,4,19.3,34.3,at_risk
G10_S05_0144,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,3.91,78.3,6,4.0,22,3,0,7,29.8,60.1,average
G11_S06_0092,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,7.13,70.2,11,5.0,19,5,4,0,43.1,45.6,average
G10_S07_0106,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,6.26,70.3,8,7.0,2,7,3,5,38.7,41.7,average
G10_S08_0141,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,2.03,95.4,15,10.0,11,0,0,6,50.6,84.7,strong
G10_S08_0076,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,2.4,61.5,11,12.0,16,4,2,0,41.0,33.8,at_risk
G10_S09_0042,Mansoura Secondary School for Boys,Dakahlia,Mansoura,10,Grade 10 - First Secondary,5.2,,5,12.0,7,9,3,2,36.6,25.7,at_risk
G12_S04_0017,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,2.46,100.0,17,1.0,7,7,4,3,23.7,42.4,average
G12_S04_0145,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,6.84,87.1,15,,19,3,3,0,38.8,69.1,average
G10_S07_0099,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,,55.1,18,8.0,2,7,3,0,8.7,45.5,average
G11_S01_0078,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,2.88,69.1,6,7.0,29,4,0,5,33.8,34.2,at_risk
G12_S09_0114,Mansoura Secondary School for Boys,Dakahlia,Mansoura,12,Grade 12 - Third Secondary,3.8,70.4,8,12.0,2,1,2,3,37.3,59.2,average
G11_S03_0027,Heliopolis Secondary School for Boys,Cairo,Cairo,11,Grade 11 - Second Secondary,3.75,98.3,3,4.0,17,9,0,2,39.6,26.4,at_risk
G12_S03_0080,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,6.18,,11,8.0,26,8,3,3,32.0,38.5,at_risk
G12_S10_0140,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,3.54,65.1,8,6.0,2,8,3,3,26.3,25.7,at_risk
G12_S06_0087,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,6.71,93.2,18,10.0,6,6,2,1,24.5,73.6,strong
G10_S03_0141,Heliopolis Secondary School for Boys,Cairo,Cairo,10,Grade 10 - First Secondary,4.86,76.6,16,11.0,3,8,1,1,34.8,52.5,average
G10_S08_0051,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,5.39,55.8,18,10.0,17,7,4,0,22.5,45.4,average
G11_S07_0082,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,5.9,90.1,4,13.0,27,8,2,0,46.1,30.4,at_risk
G10_S05_0050,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,2.59,98.1,17,13.0,8,3,1,2,31.2,89.0,strong
G11_S01_0047,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,5.83,,1,8.0,18,0,3,6,33.8,62.3,average
G11_S10_0027,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,4.19,85.0,14,7.0,10,4,1,6,27.6,73.1,strong
G11_S08_0036,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,3.84,63.8,12,8.0,5,5,0,1,31.4,26.8,at_risk
G10_S05_0031,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,4.91,84.7,17,3.0,20,4,1,0,22.6,58.8,average
G10_S05_0073,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,2.82,100.0,15,2.0,2,6,4,1,44.3,54.6,average
G10_S09_0050,Mansoura Secondary School for Boys,Dakahlia,Mansoura,10,Grade 10 - First Secondary,7.58,84.3,10,9.0,15,1,2,2,34.1,74.2,strong
G10_S04_0033,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,5.07,85.5,3,3.0,21,7,1,1,16.3,17.9,at_risk
G11_S01_0085,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,4.72,63.9,3,4.0,6,4,0,2,39.8,21.2,at_risk
G12_S08_0119,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,3.74,73.0,13,10.0,18,9,1,2,34.4,49.5,average
G11_S08_0010,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,6.22,67.1,15,9.0,19,8,1,0,40.5,34.2,at_risk
G10_S10_0113,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,5.47,82.1,17,7.0,15,2,1,5,28.4,79.4,strong
G12_S02_0035,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,5.51,78.5,4,14.0,6,9,2,3,15.9,38.5,at_risk
G11_S10_0093,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,2.88,50.0,1,2.0,25,7,3,0,20.1,0.0,at_risk
G10_S01_0050,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,7.35,87.5,7,10.0,19,3,3,1,39.2,71.2,strong
G12_S05_0008,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,5.82,72.9,16,5.0,8,4,4,2,27.3,70.4,strong
G11_S07_0081,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,4.12,66.0,12,2.0,4,9,3,5,13.9,32.9,at_risk
G10_S06_0109,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,7.85,58.6,16,14.0,22,8,3,0,28.3,65.3,average
G10_S08_0023,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,2.72,83.5,4,3.0,6,6,0,2,38.0,25.7,at_risk
G10_S05_0120,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,4.52,100.0,17,,11,1,0,6,35.3,84.5,strong
G11_S08_0013,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,2.9,,16,1.0,20,8,1,5,39.1,37.5,at_risk
G11_S02_0011,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,5.56,88.9,18,1.0,6,7,0,2,33.4,45.3,average
G11_S02_0007,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,4.62,84.3,8,11.0,23,5,1,4,33.3,56.6,average
G11_S10_0085,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,4.3,68.8,4,7.0,27,1,3,1,42.2,45.7,average
G12_S04_0055,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,2.3,91.7,17,9.0,12,9,0,3,45.5,45.7,average
G12_S10_0127,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,3.51,80.8,14,13.0,21,3,4,1,27.5,86.0,strong
G11_S08_0139,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,4.56,83.5,7,11.0,16,9,2,3,26.4,30.9,at_risk
G12_S07_0065,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,,77.0,0,7.0,1,5,4,3,25.5,35.6,at_risk
G12_S09_0081,Mansoura Secondary School for Boys,Dakahlia,Mansoura,12,Grade 12 - Third Secondary,6.37,,7,4.0,29,9,4,5,45.3,37.1,at_risk
G12_S08_0113,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,4.45,83.5,18,13.0,24,7,0,1,34.6,66.9,average
G10_S10_0036,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,4.69,71.8,13,3.0,9,4,3,4,34.8,47.7,average
G12_S01_0108,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,5.18,83.9,0,6.0,17,4,3,7,29.7,42.9,average
G10_S10_0050,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,4.6,96.0,12,9.0,14,4,2,2,53.2,43.8,average
G10_S08_0146,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,5.87,91.1,3,6.0,8,1,0,0,7.8,52.0,average
G10_S10_0059,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,4.1,89.4,6,6.0,19,7,2,2,25.1,25.4,at_risk
G12_S10_0067,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,1.82,85.9,1,6.0,8,5,4,0,45.2,30.7,at_risk
G11_S02_0149,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,2.95,90.4,5,5.0,7,3,1,6,54.3,41.2,average
G10_S10_0126,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,5.68,66.0,11,1.0,27,9,4,3,25.0,25.5,at_risk
G11_S08_0060,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,3.89,78.3,17,12.0,8,4,2,7,29.9,80.9,strong
G10_S01_0036,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,4.81,100.0,0,11.0,16,7,1,5,33.6,41.8,average
G12_S05_0069,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,2.93,89.1,16,10.0,9,3,3,5,22.1,78.0,strong
G11_S08_0029,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,4.46,72.4,5,10.0,3,7,4,2,30.2,26.5,at_risk
G11_S05_0107,Ahmed Orabi Secondary School,Giza,Giza,11,Grade 11 - Second Secondary,5.11,74.2,19,0.0,4,2,4,5,30.7,65.7,average
G12_S01_0054,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,5.7,76.5,7,14.0,26,6,3,0,18.7,33.4,at_risk
G10_S09_0087,Mansoura Secondary School for Boys,Dakahlia,Mansoura,10,Grade 10 - First Secondary,4.46,72.1,8,2.0,9,2,4,7,23.6,56.8,average
G10_S03_0050,Heliopolis Secondary School for Boys,Cairo,Cairo,10,Grade 10 - First Secondary,4.64,50.0,18,7.0,20,1,2,3,24.0,71.1,strong
G12_S04_0119,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,3.83,83.6,0,2.0,14,3,4,4,21.8,29.1,at_risk
G12_S09_0028,Mansoura Secondary School for Boys,Dakahlia,Mansoura,12,Grade 12 - Third Secondary,5.24,62.6,5,7.0,8,0,2,6,34.6,59.0,average
G11_S02_0032,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,5.75,86.0,18,7.0,10,7,4,5,23.2,73.9,strong
G10_S10_0094,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,4.79,93.8,15,1.0,19,7,0,7,32.9,36.8,at_risk
G11_S08_0085,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,6.33,100.0,13,12.0,16,7,3,1,24.7,67.0,average
G11_S02_0022,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,5.34,,9,2.0,12,4,2,7,22.3,53.7,average
G11_S09_0147,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,4.92,57.2,4,7.0,22,6,1,2,31.2,22.0,at_risk
G10_S08_0130,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,3.43,75.1,12,0.0,15,8,0,6,39.3,50.4,average
G12_S06_0125,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,5.4,68.4,9,9.0,17,8,1,1,42.9,35.0,at_risk
G12_S06_0148,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,3.68,77.0,3,11.0,9,5,1,6,28.5,44.2,average
G12_S07_0031,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,6.66,83.8,18,,15,5,1,4,33.5,80.7,strong
G11_S03_0117,Heliopolis Secondary School for Boys,Cairo,Cairo,11,Grade 11 - Second Secondary,4.29,74.1,17,5.0,5,0,1,5,39.6,57.2,average
G10_S10_0008,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,4.43,85.3,11,6.0,19,2,0,1,58.9,44.6,average
G11_S03_0026,Heliopolis Secondary School for Boys,Cairo,Cairo,11,Grade 11 - Second Secondary,5.88,80.1,3,1.0,1,4,1,3,19.4,41.5,average
G10_S06_0037,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,4.07,,3,7.0,3,1,4,4,24.7,60.5,average
G10_S04_0020,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,6.78,96.3,13,8.0,6,4,2,1,33.2,73.2,strong
G10_S01_0141,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,4.77,97.8,0,6.0,4,6,2,1,27.2,13.2,at_risk
G10_S06_0039,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,,,10,6.0,6,8,2,3,27.1,39.9,at_risk
G10_S03_0024,Heliopolis Secondary School for Boys,Cairo,Cairo,10,Grade 10 - First Secondary,4.44,81.1,14,11.0,19,0,0,0,33.2,77.7,strong
G12_S03_0036,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,3.56,80.0,15,7.0,26,2,1,5,17.1,54.5,average
G10_S05_0115,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,6.12,95.4,15,7.0,7,7,2,2,55.2,78.6,strong
